local gate - Source voltage	Si gate - Source voltage	Rxx1 - X	Rxx1 - Y	Rxx1 - R	Rxx1 - theta	Rxx2 - X	Rxx2 - Y	Rxx2 - R	Rxx2 - theta	Current - Drain_Current_I	Current - Y	Current - R	Current - theta_Drain_current	Si gate - Current	local gate - Current	
V	V	V	V	V	deg	V	V	V	deg	A	V	V	deg	A	A	
%megasweep	Current - Drain_Current_I:0.0	Current - Frequency:19.100137711	Current - Input configuration:A	Current - Output amplitude:9.9999999748e-07	Current - R:0.0	Current - Sensitivity:500 uV/pA	Current - Time constant:300 ms	Current - Value:0j	Current - Y:0.0	Current - theta_Drain_current:0.0	Magnet - Current field:0.0	Magnet - Field set point:8.0	Magnet - Persistent switch heater:0.0	Magnet - Rate:0.05	Magnet - SwitchHeaterDelay:20.0	Rxx1 - Frequency:13.1	Rxx1 - Input configuration:A-B	Rxx1 - Output amplitude:0.5	Rxx1 - R:0.0	Rxx1 - Sensitivity:1 mV/nA	Rxx1 - Time constant:300 ms	Rxx1 - Value:0j	Rxx1 - X:0.0	Rxx1 - Y:0.0	Rxx1 - theta:0.0	Rxx2 - Frequency:13.100039482	Rxx2 - Input configuration:A-B	Rxx2 - Output amplitude:0.0	Rxx2 - R:0.0	Rxx2 - Sensitivity:500 uV/pA	Rxx2 - Time constant:300 ms	Rxx2 - Value:0j	Rxx2 - X:0.0	Rxx2 - Y:0.0	Rxx2 - theta:0.0	Si gate - Current auto-range:True	Si gate - Current limit:1e-07	Si gate - Current:0.0	Si gate - Integration time (I):20 ms	Si gate - Measurement type:Current	Si gate - Output on:True	Si gate - Source type:Voltage	Si gate - Source voltage auto-range:False	Si gate - Source voltage range:21.0	Si gate - Source voltage:-2.4	local gate - Current auto-range:True	local gate - Current limit:1e-07	local gate - Current:0.0	local gate - Integration time (I):20 ms	local gate - Measurement type:Current	local gate - Output on:True	local gate - Source type:Voltage	local gate - Source voltage auto-range:False	local gate - Source voltage range:2.1	local gate - Source voltage:-1.0	

-1.000000000000000000e+00	7.099999999999337952e-01	1.278946683669346385e-06	1.476042115200471017e-07	1.283829647036327515e-06	6.605055809020996094e+00	1.120908677876286674e-06	-7.957220304888323881e-08	1.115903955906105693e-06	-4.215370655059814453e+00	2.632244104461278766e-06	1.662672502789064310e-06	3.105599716946016997e-06	3.239314270019531250e+01	3.658316982679821194e-09	-2.635766049863264016e-09
-1.000000000000000000e+00	7.199999999999335820e-01	1.255325287274899893e-06	1.483999341189701227e-07	1.260063299923785962e-06	6.764753818511962891e+00	1.067114681063685566e-06	-1.090988632768130628e-07	1.061127591128752101e-06	-5.941058635711669922e+00	2.602272843432729132e-06	1.652866785661899485e-06	3.083393721681204624e-06	3.238909149169921875e+01	3.684271110415693329e-09	-2.639201968079873950e-09
-1.000000000000000000e+00	7.299999999999333689e-01	1.232168983733572531e-06	1.487150882439891575e-07	1.237798869624384679e-06	6.903155803680419922e+00	1.015511315927142277e-06	-1.024067515231763537e-07	1.015516772895352915e-06	-5.721775531768798828e+00	2.618392727526952513e-06	1.614826373952382710e-06	3.077124574701883830e-06	3.160024642944335938e+01	3.715828977846058478e-09	-2.643189001005907812e-09
-1.000000000000000000e+00	7.399999999999331557e-01	1.215483393934846390e-06	1.464396888195551583e-07	1.221698425979411695e-06	6.875198364257812500e+00	1.015620796351868194e-06	-7.798747247989012976e-08	1.017353383758745622e-06	-4.356654644012451172e+00	2.611365289340028539e-06	1.571475081618700642e-06	3.043153128601261415e-06	3.105745887756347656e+01	3.739168086269728519e-09	-2.635385021321212662e-09
-1.000000000000000000e+00	7.499999999999329425e-01	1.200550173052761238e-06	1.407623386739942362e-07	1.206761339744844008e-06	6.684937953948974609e+00	9.951488664228236303e-07	-7.587523498386872234e-08	9.899850965666701086e-07	-4.428047657012939453e+00	2.590828671600320376e-06	1.547000010759802535e-06	3.017657491000136361e-06	3.083215904235839844e+01	3.764530021044265595e-09	-2.633901985404918378e-09
-1.000000000000000000e+00	7.599999999999327294e-01	1.189110548693861347e-06	1.372732327808989794e-07	1.194607307297701482e-06	6.598046302795410156e+00	9.525016366751515307e-07	-8.196384015946023283e-08	9.405640071236121003e-07	-5.045440196990966797e+00	2.608410341053968295e-06	1.550815341033739969e-06	3.039632929358049296e-06	3.067834854125976562e+01	3.796087000296211045e-09	-2.631951101506047053e-09
-1.000000000000000000e+00	7.699999999999325162e-01	1.172686552308732644e-06	1.349128950778322178e-07	1.178079742203408387e-06	6.557167530059814453e+00	8.619704203738365322e-07	-5.219132148681637773e-08	8.561531785744591616e-07	-3.157268524169921875e+00	2.626629338919883594e-06	1.550667889205215033e-06	3.048046210096799769e-06	3.057779693603515625e+01	3.820944005639148600e-09	-2.623470107820935482e-09
-1.000000000000000000e+00	7.799999999999323030e-01	1.156845769401115831e-06	1.318082212264926056e-07	1.161646309810748789e-06	6.525818347930908203e+00	8.543574381292273756e-07	-5.366653788030362193e-09	8.560750757169444114e-07	-3.615953028202056885e-01	2.588750021459418349e-06	1.554087702970718965e-06	3.010266027558827773e-06	3.112884902954101562e+01	3.845971985327878429e-09	-2.622918993111511554e-09
-1.000000000000000000e+00	7.899999999999320899e-01	1.144087491411482915e-06	1.333527421820690506e-07	1.149397007793595549e-06	6.662115097045898438e+00	8.733317713449650910e-07	1.975894114991660899e-09	8.747378501539060380e-07	1.401845067739486694e-01	2.516730319257476367e-06	1.587827682669740170e-06	2.965643716379418038e-06	3.244803237915039062e+01	3.875630927296924710e-09	-2.621435069016797570e-09
-1.000000000000000000e+00	7.999999999999318767e-01	1.129185534409771208e-06	1.335896797627356136e-07	1.134890567300317343e-06	6.758656501770019531e+00	8.912601288102450781e-07	7.525832401711340935e-09	8.899859267330612056e-07	5.499326586723327637e-01	2.453854904160834849e-06	1.607474814591114409e-06	2.927479727077297866e-06	3.330530548095703125e+01	3.901162060060414660e-09	-2.619950922877478661e-09
-1.000000000000000000e+00	8.099999999999316636e-01	1.118747263717523310e-06	1.304157279946593917e-07	1.124538925978413317e-06	6.657950401306152344e+00	8.808509051050350536e-07	-4.421174981672493232e-09	8.743080570638994686e-07	-3.297700583934783936e-01	2.419024212940712459e-06	1.576218096488446463e-06	2.883302158807055093e-06	3.310176849365234375e+01	3.929685021830664482e-09	-2.617744909727548475e-09
-1.000000000000000000e+00	8.199999999999314504e-01	1.109848994929052424e-06	1.289092068645913969e-07	1.115869963541626930e-06	6.620158672332763672e+00	8.351885298907291144e-07	-2.452880387693312514e-08	8.282406156467914116e-07	-1.676645636558532715e+00	2.396600848442176357e-06	1.547272631796658970e-06	2.849940301530295983e-06	3.287421798706054688e+01	3.957870919890638106e-09	-2.613210092761164560e-09
-1.000000000000000000e+00	8.299999999999312372e-01	1.102502096728130709e-06	1.248277925469665206e-07	1.108741798816481605e-06	6.460081577301025391e+00	8.252397947217104957e-07	-1.951977779413027747e-08	8.272910463347216137e-07	-1.388273477554321289e+00	2.386077539995312691e-06	1.544577003187441733e-06	2.843405582098057494e-06	3.289517211914062500e+01	3.983697816067888198e-09	-2.609096050321113580e-09
-1.000000000000000000e+00	8.399999999999310241e-01	1.093281980502069928e-06	1.244008700496124220e-07	1.098217467188078444e-06	6.501617431640625000e+00	8.487069180773687549e-07	-2.915114372115112928e-08	8.493329346492828336e-07	-1.987588405609130859e+00	2.411894001852488145e-06	1.534556645310658496e-06	2.865249825845239684e-06	3.236415100097656250e+01	4.008889220585842850e-09	-2.607865923209828907e-09
-1.000000000000000000e+00	8.499999999999308109e-01	1.082490484805020969e-06	1.225277799221657915e-07	1.088028284357278608e-06	6.462975502014160156e+00	8.381724683204083703e-07	-4.265159603278334544e-08	8.359232310795050580e-07	-3.089127063751220703e+00	2.456995389366056770e-06	1.547011152069899254e-06	2.908556325564859435e-06	3.217510223388671875e+01	4.038466894229486570e-09	-2.610325067209373628e-09
-1.000000000000000000e+00	8.599999999999305977e-01	1.078592276826384477e-06	1.212604416878093616e-07	1.085562985281285364e-06	6.413444519042968750e+00	8.187264484149636701e-07	-4.624128990826648078e-08	8.162228937180771027e-07	-3.187452793121337891e+00	2.466463683958863840e-06	1.596419679117389023e-06	2.936576947831781581e-06	3.301070022583007812e+01	4.065686010079616608e-09	-2.603371074272331498e-09
-1.000000000000000000e+00	8.699999999999303846e-01	1.081473442354763392e-06	1.229569335237101768e-07	1.089805437004542910e-06	6.489459991455078125e+00	7.983729801708250307e-07	-4.016384735905376147e-08	7.990888661879580468e-07	-2.927382946014404297e+00	2.444397750878124498e-06	1.627700953577004839e-06	2.934288204414770007e-06	3.370463180541992188e+01	4.090119798405567053e-09	-2.601376003497080092e-09
-1.000000000000000000e+00	8.799999999999301714e-01	1.093507648874947336e-06	1.265063929167808965e-07	1.102514261219766922e-06	6.617452144622802734e+00	8.135498319461476058e-07	-3.521740765677350282e-08	8.183651516446843743e-07	-2.464960575103759766e+00	2.441597189317690209e-06	1.612043547538632993e-06	2.927488367276964709e-06	3.334901046752929688e+01	4.118263952079814771e-09	-2.609858995583635988e-09
-1.000000000000000000e+00	8.899999999999299582e-01	1.101688440030557103e-06	1.309208670363659621e-07	1.110962784878211096e-06	6.771439075469970703e+00	8.485995977025595494e-07	4.546344634093202330e-09	8.549932317691855133e-07	4.114539921283721924e-01	2.459138841004460119e-06	1.568967149978561793e-06	2.917503024946199730e-06	3.249177932739257812e+01	4.141055054418529835e-09	-2.607484894667777553e-09
-1.000000000000000000e+00	8.999999999999297451e-01	1.111608071369118989e-06	1.314081430336955236e-07	1.120524188991112169e-06	6.743518829345703125e+00	8.651219900457363110e-07	3.224462474804568046e-08	8.620509674983622972e-07	2.242200613021850586e+00	2.455707772242021747e-06	1.552820435790636111e-06	2.904848997786757536e-06	3.233164596557617188e+01	4.168569045504000314e-09	-2.606509008629132040e-09
-1.000000000000000000e+00	9.099999999999295319e-01	1.126320057664997876e-06	1.346782028122106567e-07	1.138276388701342512e-06	6.809382438659667969e+00	8.529783031008264516e-07	2.158731504664501699e-08	8.545473519916413352e-07	1.344585895538330078e+00	2.473178028594702482e-06	1.589443741067952942e-06	2.949001100205350667e-06	3.264868545532226562e+01	4.199493197631909425e-09	-2.602648985217115296e-09
-1.000000000000000000e+00	9.199999999999293188e-01	1.152813524640805554e-06	1.370877242834467324e-07	1.165964363281091210e-06	6.751226902008056641e+00	8.877844379640009720e-07	5.670637293064828555e-09	9.025681606544821989e-07	4.138752818107604980e-01	2.556706476752879098e-06	1.638335788811673410e-06	3.050146460736868903e-06	3.250322723388671875e+01	4.224983030098883319e-09	-2.603157911451603468e-09
-1.000000000000000000e+00	9.299999999999291056e-01	1.185578980766877066e-06	1.406103535828151507e-07	1.200154088110139128e-06	6.728447914123535156e+00	9.374321621180570219e-07	3.179088636784399569e-08	9.375869467476150021e-07	1.976123809814453125e+00	2.636119916132884100e-06	1.674485361036204267e-06	3.130249979221844114e-06	3.235797500610351562e+01	4.250852114751069166e-09	-2.602482007674211673e-09
-1.000000000000000000e+00	9.399999999999288924e-01	1.222287210111971945e-06	1.409389085438306211e-07	1.236690877703949809e-06	6.548310279846191406e+00	9.548732577968621626e-07	3.316104724149226968e-08	9.653322194935753942e-07	1.757014870643615723e+00	2.674761617527110502e-06	1.701993596725515090e-06	3.176884774802601896e-06	3.240817642211914062e+01	4.277518783624145726e-09	-2.598325110625410161e-09
-1.000000000000000000e+00	9.499999999999286793e-01	1.261568172594706994e-06	1.440100589888970717e-07	1.276408625017211307e-06	6.474137783050537109e+00	1.017518343360279687e-06	4.721135127283559996e-08	1.029099848892656155e-06	2.702881574630737305e+00	2.739622004810371436e-06	1.725474135128024500e-06	3.251145926697063260e-06	3.205142974853515625e+01	4.305411138716408459e-09	-2.595357040391377268e-09
-1.000000000000000000e+00	9.599999999999284661e-01	1.306986973759194370e-06	1.473985662414634135e-07	1.324298864346928895e-06	6.408831119537353516e+00	1.059745386555732694e-06	5.867109109658485977e-08	1.071655674422800075e-06	3.223109722137451172e+00	2.848434633051510900e-06	1.758163534759660251e-06	3.364343683642800897e-06	3.151445388793945312e+01	4.330816150144300991e-09	-2.594253922794109712e-09
-1.000000000000000000e+00	9.699999999999282529e-01	1.362671810056781396e-06	1.578703603399844724e-07	1.383045059810683597e-06	6.573155403137207031e+00	1.122191633839975111e-06	8.982718924244181835e-08	1.135001298280258197e-06	4.429495334625244141e+00	2.974442622871720232e-06	1.821307250793324783e-06	3.510101578285684809e-06	3.130392646789550781e+01	4.360856120655398627e-09	-2.593024905905849664e-09
-1.000000000000000000e+00	9.799999999999280398e-01	1.430820020686951466e-06	1.654096024594764458e-07	1.451045022804464679e-06	6.546250820159912109e+00	1.200496512865356635e-06	5.488917409479654452e-08	1.210845425703155342e-06	2.621546030044555664e+00	3.141403567497036420e-06	1.924252728713327087e-06	3.714336799021111801e-06	3.126877212524414062e+01	4.385205976120687410e-09	-2.584755964818441498e-09
-1.000000000000000000e+00	9.899999999999278266e-01	1.502651912232977338e-06	1.695826767900143750e-07	1.525961351944715716e-06	6.383923053741455078e+00	1.263962076336611062e-06	5.821735271638317499e-08	1.282265316149278078e-06	2.640503168106079102e+00	3.335953124405932613e-06	2.038579623331315815e-06	3.935651420761132613e-06	3.125255775451660156e+01	4.412593845870560472e-09	-2.576231894479974471e-09
-1.000000000000000000e+00	9.999999999999276135e-01	1.590545593899150845e-06	1.747705198340554489e-07	1.616720624042500276e-06	6.207024574279785156e+00	1.369951860397122800e-06	6.493628745829482796e-08	1.391399337080656551e-06	2.670636177062988281e+00	3.493908252494293265e-06	2.160365283998544328e-06	4.127454758418025449e-06	3.163860321044921875e+01	4.443854173530326079e-09	-2.573603108402267026e-09
-1.000000000000000000e+00	1.009999999999927400e+00	1.698095502433716320e-06	1.866929437710496131e-07	1.726746404528967105e-06	6.228227615356445312e+00	1.504368469795736019e-06	6.155669751706227544e-08	1.520108867225644644e-06	2.338835954666137695e+00	3.629954562711645849e-06	2.287200231876340695e-06	4.314641955716069788e-06	3.206521606445312500e+01	4.466223835208893433e-09	-2.573433910413314152e-09
-1.000000000000000000e+00	1.019999999999927187e+00	1.821412297431379557e-06	2.055108723197918152e-07	1.854437869042158127e-06	6.384481430053710938e+00	1.653376330068567768e-06	7.027835380313263158e-08	1.689868440735153854e-06	2.415373325347900391e+00	3.845843366434564814e-06	2.413391484878957272e-06	4.578031621349509805e-06	3.185768890380859375e+01	4.495043004482113247e-09	-2.573095958524618254e-09
-1.000000000000000000e+00	1.029999999999926974e+00	1.969823415493010543e-06	2.277620296808890998e-07	2.010273192354361527e-06	6.525589942932128906e+00	1.902379267448850442e-06	8.006618656963837566e-08	1.943158395079080947e-06	2.291886806488037109e+00	4.153322606725851074e-06	2.576659881015075371e-06	4.935119704896351323e-06	3.153284263610839844e+01	4.521287788605832247e-09	-2.571991952748930998e-09
-1.000000000000000000e+00	1.039999999999926761e+00	2.153120931325247511e-06	2.512805394871975295e-07	2.200283915954059921e-06	6.576751232147216797e+00	2.131417431883164681e-06	3.169924411849933676e-08	2.171038431697525084e-06	7.560472488403320312e-01	4.483406428335001692e-06	2.756768026301870123e-06	5.310660526447463781e-06	3.130789184570312500e+01	4.546612863975951768e-09	-2.565970991241783850e-09
-1.000000000000000000e+00	1.049999999999926548e+00	2.379079433012520894e-06	2.768017850485193776e-07	2.437113607811625116e-06	6.537460803985595703e+00	2.373605411776225083e-06	1.156702822413535614e-08	2.410739853075938299e-06	2.994559705257415771e-01	4.817873559659346938e-06	2.914669494202826172e-06	5.681140919477911666e-06	3.090311622619628906e+01	4.574460810147229495e-09	-2.569024104559503030e-09
-1.000000000000000000e+00	1.059999999999926334e+00	2.659473011590307578e-06	3.039792488834791584e-07	2.728036633925512433e-06	6.416162967681884766e+00	2.629915115903713740e-06	-1.101046898099866667e-08	2.681813839444657788e-06	-2.355612516403198242e-01	5.164906724530737847e-06	3.082115654251538217e-06	6.063245109544368461e-06	3.058779907226562500e+01	4.603530889824014594e-09	-2.573010027262512267e-09
-1.000000000000000000e+00	1.069999999999926121e+00	2.994832129843416624e-06	3.444917808792524738e-07	3.084339596171048470e-06	6.445353507995605469e+00	2.962388407468097284e-06	-5.912036638022755142e-09	3.033660277651506476e-06	-7.096566259860992432e-02	5.486271220433991402e-06	3.242089178456808440e-06	6.419147212000098079e-06	3.037736701965332031e+01	4.630959171691984011e-09	-2.561985956717194313e-09
-1.000000000000000000e+00	1.079999999999925908e+00	3.430469632803578861e-06	3.933527068511466496e-07	3.533760036589228548e-06	6.419614315032958984e+00	3.406913265280309133e-06	1.675486593910591182e-08	3.487382628009072505e-06	2.641643881797790527e-01	5.762693035649135709e-06	3.354623459017602727e-06	6.701567144773434848e-06	3.005001068115234375e+01	4.653161855827647742e-09	-2.567922985363679800e-09
-1.000000000000000000e+00	1.089999999999925695e+00	3.939962425647536293e-06	4.533872299816721352e-07	4.056319994560908526e-06	6.442321300506591797e+00	3.953453415306285024e-06	-8.714945209931101999e-09	4.057691967318532988e-06	-1.348433047533035278e-01	5.943393716734135523e-06	3.416137587919365615e-06	6.873078291391720995e-06	2.981657981872558594e+01	4.684590049208736673e-09	-2.558804057528618614e-09
-1.000000000000000000e+00	1.099999999999925482e+00	4.549514414975419641e-06	5.189829153096070513e-07	4.677176548284478486e-06	6.388914585113525391e+00	4.606396942108403891e-06	-1.496225721098198846e-08	4.731587523565394804e-06	-1.615476310253143311e-01	6.003041562507860363e-06	3.441173930696095340e-06	6.917367500136606395e-06	2.983923530578613281e+01	4.705527967274747425e-09	-2.565506029839070834e-09
-1.000000000000000000e+00	1.109999999999925269e+00	5.215108558331849054e-06	5.915590008953586221e-07	5.358873750083148479e-06	6.357107639312744141e+00	5.305601916916202754e-06	9.606779372006712947e-09	5.415935902419732884e-06	1.209950894117355347e-01	5.947197678324300796e-06	3.426345756452064961e-06	6.850439604022540152e-06	3.000946998596191406e+01	4.733970104808804535e-09	-2.566056034325470137e-09
-1.000000000000000000e+00	1.119999999999925056e+00	5.927923666604328901e-06	6.648324983871134464e-07	6.082057552703190595e-06	6.294099330902099609e+00	6.015057351760333404e-06	-1.898110113529583032e-08	6.134635896160034463e-06	-2.081534117460250854e-01	5.843590770382434130e-06	3.376264430698938668e-06	6.733292593708029017e-06	3.007573509216308594e+01	4.761608884962242882e-09	-2.563512069286844053e-09
-1.000000000000000000e+00	1.129999999999924842e+00	6.666445642622420564e-06	7.392571319542184938e-07	6.829166522948071361e-06	6.233882904052734375e+00	6.751755790901370347e-06	-7.679835789531352930e-08	6.879632564960047603e-06	-6.490335464477539062e-01	5.750017407990526408e-06	3.300263870187336579e-06	6.619156465603737161e-06	2.988761138916015625e+01	4.788109020381625669e-09	-2.561604039996723259e-09
-1.000000000000000000e+00	1.139999999999924629e+00	7.358944912994047627e-06	8.107357416520244442e-07	7.512410320487106219e-06	6.212905406951904297e+00	7.452046702383086085e-06	-1.031220051572745433e-07	7.563628059870097786e-06	-7.845837473869323730e-01	5.693011189578101039e-06	3.244373374400311150e-06	6.545968062710016966e-06	2.970163917541503906e+01	4.814694865018509518e-09	-2.554775946350673621e-09
-1.000000000000000000e+00	1.149999999999924416e+00	7.953039130370598286e-06	8.627773127045657020e-07	8.081149644567631185e-06	6.135700702667236328e+00	8.063287168624810874e-06	-1.176171124939173751e-07	8.151730980898719281e-06	-8.187449574470520020e-01	5.636707101075444371e-06	3.222593932150630280e-06	6.479705461970297620e-06	2.982300186157226562e+01	4.843172973778564483e-09	-2.554902955864690739e-09
-1.000000000000000000e+00	1.159999999999924203e+00	8.366501788259483874e-06	8.939713893596490379e-07	8.460553544864524156e-06	6.067231178283691406e+00	8.515214176441077143e-06	-7.386133660247651278e-08	8.566436008550226688e-06	-4.777153730392456055e-01	5.521633738680975512e-06	3.177854523528367281e-06	6.348340320982970297e-06	3.001685142517089844e+01	4.866891778476656327e-09	-2.554140010602168331e-09
